ts_code,tier,entry_date,exit_date,entry_price,exit_price,return,hold_days,exit_reason,sell_score,exit_action,core_hits,aux_hits,entry_regime,position_weight
159629.SZ,B,20250603,20250605,2.470000,2.515000,0.018219,2,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.350000
159353.SZ,B,20250604,20250611,0.953280,0.963221,0.010428,5,time,0.000000,time,{},{},sideways,0.350000
159792.SZ,A,20250604,20250609,0.839000,0.874000,0.041716,3,upper_touch,1.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.500000
512050.SH,A,20250604,20250611,0.937000,0.945000,0.008538,5,time,0.000000,time,{},{},sideways,0.500000
513770.SH,A,20250604,20250609,0.513500,0.535000,0.041870,3,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.500000
560610.SH,A,20250604,20250611,0.926122,0.934004,0.008511,5,time,0.000000,time,{},{},sideways,0.500000
563220.SH,A,20250604,20250611,0.978000,0.987000,0.009202,5,time,0.000000,time,{},{},sideways,0.500000
563360.SH,B,20250604,20250611,0.996000,1.005000,0.009036,5,time,0.000000,time,{},{},sideways,0.350000
563800.SH,A,20250604,20250611,0.939000,0.947000,0.008520,5,time,0.000000,time,{},{},sideways,0.500000
563880.SH,B,20250604,20250611,0.972000,0.980000,0.008230,5,time,0.000000,time,{},{},sideways,0.350000
159338.SZ,C,20250605,20250612,0.945000,0.951000,0.006349,5,time,0.000000,time,{},{},sideways,0.200000
159351.SZ,C,20250605,20250606,0.953580,0.954568,0.001036,1,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.200000
159352.SZ,C,20250605,20250612,0.983185,0.989120,0.006037,5,time,0.000000,time,{},{},sideways,0.200000
159361.SZ,B,20250605,20250606,0.960000,0.961000,0.001042,1,ma20_break,1.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
560530.SH,C,20250605,20250612,0.956693,0.962604,0.006179,5,time,0.000000,time,{},{},sideways,0.200000
159529.SZ,B,20250609,20250613,1.558000,1.503000,-0.035302,4,drop_spike,1.500000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.350000
159595.SZ,B,20250609,20250616,1.139000,1.139000,0.000000,5,ma20_break,2.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
520600.SH,B,20250609,20250616,1.200000,1.173000,-0.022500,5,ma20_break,1.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159329.SZ,C,20250610,20250616,1.019000,0.997000,-0.021590,4,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.200000
159351.SZ,C,20250610,20250617,0.951604,0.955556,0.004153,5,time,0.000000,time,{},{},sideways,0.200000
159361.SZ,C,20250610,20250617,0.958000,0.963000,0.005219,5,time,0.000000,time,{},{},sideways,0.200000
159338.SZ,C,20250613,20250620,0.944000,0.939000,-0.005297,5,time,0.000000,time,{},{},sideways,0.200000
159353.SZ,C,20250613,20250620,0.956262,0.950298,-0.006237,5,time,0.000000,time,{},{},sideways,0.200000
159593.SZ,B,20250613,20250616,1.138000,1.138000,0.000000,1,ma20_break,2.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159605.SZ,B,20250613,20250616,1.047000,1.061000,0.013372,1,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159632.SZ,C,20250613,20250620,1.758000,1.767000,0.005119,5,time,0.000000,time,{},{},sideways,0.200000
560530.SH,C,20250613,20250620,0.956693,0.950781,-0.006180,5,time,0.000000,time,{},{},sideways,0.200000
560610.SH,C,20250613,20250620,0.927107,0.921196,-0.006376,5,time,0.000000,time,{},{},sideways,0.200000
563880.SH,C,20250613,20250620,0.974000,0.969000,-0.005133,5,time,0.000000,time,{},{},sideways,0.200000
159509.SZ,A,20250620,20250623,1.542000,1.533000,-0.005837,1,ma20_break,2.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": true, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.500000
159691.SZ,B,20250620,20250627,1.170000,1.185000,0.012821,5,time,0.000000,time,{},{},sideways,0.350000
513160.SH,B,20250620,20250627,1.066000,1.129000,0.059099,5,time,0.000000,time,{},{},sideways,0.350000
511100.SH,A,20250627,20250704,109.684000,109.894000,0.001915,5,time,0.000000,time,{},{},bull,1.000000
511130.SH,A,20250627,20250704,112.660000,112.861000,0.001784,5,time,0.000000,time,{},{},bull,1.000000
511160.SH,A,20250704,20250711,100.314000,100.285000,-0.000289,5,upper_touch,1.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",bull,1.000000
159529.SZ,B,20250711,20250718,1.531000,1.532000,0.000653,5,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159605.SZ,C,20250711,20250716,1.049000,1.078000,0.027645,3,upper_touch,1.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.200000
588200.SH,B,20250714,20250721,1.516000,1.529000,0.008575,5,time,0.000000,time,{},{},sideways,0.350000
517520.SH,B,20250715,20250718,1.478000,1.470000,-0.005413,3,ma20_break,1.500000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": false, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
513310.SH,C,20250717,20250722,1.647000,1.636000,-0.006679,3,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.200000
159217.SZ,C,20250804,20250811,1.541000,1.534000,-0.004543,5,time,0.000000,time,{},{},bull,0.400000
159506.SZ,C,20250804,20250811,1.550000,1.534000,-0.010323,5,time,0.000000,time,{},{},bull,0.400000
159567.SZ,C,20250804,20250811,0.938000,0.937000,-0.001066,5,time,0.000000,time,{},{},bull,0.400000
159570.SZ,C,20250804,20250811,1.904000,1.896000,-0.004202,5,time,0.000000,time,{},{},bull,0.400000
513120.SH,C,20250804,20250811,1.420000,1.417000,-0.002113,5,time,0.000000,time,{},{},bull,0.400000
520500.SH,C,20250804,20250811,1.962000,1.940000,-0.011213,5,time,0.000000,time,{},{},bull,0.400000
520880.SH,C,20250804,20250811,0.603500,0.597000,-0.010771,5,time,0.000000,time,{},{},bull,0.400000
513980.SH,B,20250827,20250903,0.799000,0.800000,0.001252,5,time,0.000000,time,{},{},bull,0.700000
159740.SZ,A,20250828,20250904,0.755000,0.742000,-0.017219,5,time,0.000000,time,{},{},bull,1.000000
513010.SH,A,20250828,20250904,0.785000,0.773000,-0.015287,5,time,0.000000,time,{},{},bull,1.000000
513130.SH,A,20250828,20250904,0.755000,0.742000,-0.017219,5,time,0.000000,time,{},{},bull,1.000000
513180.SH,A,20250828,20250904,0.767000,0.753000,-0.018253,5,time,0.000000,time,{},{},bull,1.000000
159506.SZ,C,20250903,20250910,1.706000,1.693000,-0.007620,5,time,0.000000,time,{},{},bull,0.400000
513310.SH,C,20250903,20250910,1.906000,1.937000,0.016264,5,time,0.000000,time,{},{},bull,0.400000
159363.SZ,C,20250905,20250912,0.842000,0.872000,0.035629,5,time,0.000000,time,{},{},bull,0.400000
551500.SH,A,20250916,20250923,99.770000,99.717000,-0.000531,5,time,0.000000,time,{},{},bull,1.000000
159530.SZ,B,20250923,20250930,1.642000,1.689000,0.028624,5,time,0.000000,time,{},{},bull,0.700000
159740.SZ,B,20250923,20250930,0.815000,0.857000,0.051534,5,time,0.000000,time,{},{},bull,0.700000
513010.SH,C,20250923,20250930,0.853000,0.894000,0.048066,5,time,0.000000,time,{},{},bull,0.400000
513130.SH,B,20250923,20250930,0.818000,0.858000,0.048900,5,time,0.000000,time,{},{},bull,0.700000
513260.SH,C,20250923,20250930,1.591000,1.668000,0.048397,5,time,0.000000,time,{},{},bull,0.400000
513380.SH,C,20250923,20250930,0.756000,0.792000,0.047619,5,time,0.000000,time,{},{},bull,0.400000
159201.SZ,B,20250926,20251013,1.109000,1.153000,0.039675,5,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.350000
563300.SH,B,20250926,20251013,1.291000,1.303000,0.009295,5,time,0.000000,time,{},{},sideways,0.350000
159691.SZ,C,20251013,20251020,1.308000,1.330000,0.016820,5,time,0.000000,time,{},{},sideways,0.200000
159629.SZ,C,20251014,20251021,3.025000,3.008000,-0.005620,5,time,0.000000,time,{},{},sideways,0.200000
560090.SH,C,20251014,20251021,1.340000,1.336000,-0.002985,5,time,0.000000,time,{},{},sideways,0.200000
159742.SZ,A,20251015,20251022,0.837000,0.816000,-0.025090,5,time,0.000000,time,{},{},sideways,0.500000
513650.SH,B,20251015,20251021,1.712000,1.727000,0.008762,4,upper_touch,1.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.350000
520600.SH,B,20251015,20251022,1.363000,1.314000,-0.035950,5,time,0.000000,time,{},{},sideways,0.350000
563300.SH,C,20251015,20251022,1.309000,1.297000,-0.009167,5,time,0.000000,time,{},{},sideways,0.200000
159338.SZ,B,20251016,20251023,1.166000,1.162000,-0.003431,5,time,0.000000,time,{},{},sideways,0.350000
159351.SZ,B,20251016,20251023,1.176000,1.172000,-0.003401,5,time,0.000000,time,{},{},sideways,0.350000
159352.SZ,C,20251016,20251023,1.212000,1.208000,-0.003300,5,time,0.000000,time,{},{},sideways,0.200000
159353.SZ,C,20251016,20251023,1.179000,1.174000,-0.004241,5,time,0.000000,time,{},{},sideways,0.200000
159361.SZ,B,20251016,20251023,1.186000,1.182000,-0.003373,5,time,0.000000,time,{},{},sideways,0.350000
512050.SH,B,20251016,20251023,1.160000,1.157000,-0.002586,5,time,0.000000,time,{},{},sideways,0.350000
560010.SH,C,20251016,20251023,3.054000,3.007000,-0.015390,5,time,0.000000,time,{},{},sideways,0.200000
560610.SH,B,20251016,20251023,1.145056,1.141000,-0.003542,5,time,0.000000,time,{},{},sideways,0.350000
563220.SH,B,20251016,20251023,1.212000,1.207000,-0.004125,5,time,0.000000,time,{},{},sideways,0.350000
563360.SH,B,20251016,20251023,1.231000,1.228000,-0.002437,5,time,0.000000,time,{},{},sideways,0.350000
563800.SH,B,20251016,20251023,1.163000,1.159000,-0.003439,5,time,0.000000,time,{},{},sideways,0.350000
159595.SZ,B,20251017,20251024,1.319000,1.345000,0.019712,5,time,0.000000,time,{},{},sideways,0.350000
159632.SZ,B,20251017,20251021,1.991000,2.057000,0.033149,2,upper_touch,1.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.350000
159659.SZ,B,20251017,20251021,1.897000,1.949000,0.027412,2,upper_touch,1.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.350000
513110.SH,B,20251017,20251021,2.021000,2.083000,0.030678,2,upper_touch,1.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.350000
513750.SH,C,20251017,20251021,1.630000,1.706000,0.046626,2,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
560530.SH,B,20251020,20251027,1.158000,1.209000,0.044041,5,time,0.000000,time,{},{},sideways,0.350000
563880.SH,B,20251020,20251027,1.181000,1.230000,0.041490,5,time,0.000000,time,{},{},sideways,0.350000
159561.SZ,B,20251024,20251030,1.358000,1.353000,-0.003682,4,ma20_break,2.000000,exit,"{""ma20_break"": true, ""macd_dead_below_zero"": false, ""volume_dump"": false}","{""rsi_down"": true, ""kdj_hot"": false, ""obv_exit"": false, ""boll_mid_break"": true, ""atr_spike_up"": false}",sideways,0.350000
159351.SZ,B,20251104,20251111,1.178000,1.190000,0.010187,5,time,0.000000,time,{},{},sideways,0.350000
159353.SZ,C,20251104,20251111,1.183000,1.192000,0.007608,5,time,0.000000,time,{},{},sideways,0.200000
159518.SZ,C,20251104,20251110,0.895000,0.914000,0.021229,4,upper_touch,1.500000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": false}",sideways,0.200000
560090.SH,B,20251104,20251111,1.335000,1.336000,0.000749,5,time,0.000000,time,{},{},sideways,0.350000
560610.SH,B,20251104,20251111,1.148000,1.159000,0.009582,5,time,0.000000,time,{},{},sideways,0.350000
563220.SH,B,20251104,20251111,1.214000,1.225000,0.009061,5,time,0.000000,time,{},{},sideways,0.350000
159338.SZ,B,20251105,20251112,1.170000,1.179000,0.007692,5,time,0.000000,time,{},{},sideways,0.350000
159352.SZ,B,20251105,20251112,1.217000,1.226000,0.007395,5,time,0.000000,time,{},{},sideways,0.350000
159361.SZ,B,20251105,20251112,1.191000,1.200000,0.007557,5,time,0.000000,time,{},{},sideways,0.350000
512050.SH,B,20251105,20251112,1.164000,1.172000,0.006873,5,time,0.000000,time,{},{},sideways,0.350000
513750.SH,C,20251105,20251110,1.682000,1.752000,0.041617,3,upper_touch,2.000000,exit,"{""upper_touch"": true, ""range_break"": false, ""drop_spike"": false}","{""rsi_high"": true, ""kdj_rollover"": false, ""mid_break"": false, ""obv_exit"": false, ""wr_overbought"": true}",sideways,0.200000
563360.SH,B,20251105,20251112,1.236000,1.245000,0.007282,5,time,0.000000,time,{},{},sideways,0.350000
563800.SH,A,20251105,20251112,1.167000,1.175000,0.006855,5,time,0.000000,time,{},{},sideways,0.500000
159530.SZ,A,20251106,20251112,1.535000,1.462000,-0.047557,4,time,0.000000,time,{},{},sideways,0.500000
159595.SZ,B,20251106,20251112,1.339000,1.340000,0.000747,4,time,0.000000,time,{},{},sideways,0.350000
159605.SZ,A,20251106,20251112,1.192000,1.187000,-0.004195,4,time,0.000000,time,{},{},sideways,0.500000
159742.SZ,B,20251106,20251112,0.822000,0.822000,0.000000,4,time,0.000000,time,{},{},sideways,0.350000
159770.SZ,B,20251106,20251107,1.052000,1.033000,-0.018061,1,drop_spike,2.000000,exit,"{""upper_touch"": false, ""range_break"": false, ""drop_spike"": true}","{""rsi_high"": false, ""kdj_rollover"": false, ""mid_break"": true, ""obv_exit"": true, ""wr_overbought"": false}",sideways,0.350000
562500.SH,A,20251106,20251112,1.015000,0.970000,-0.044335,4,time,0.000000,time,{},{},sideways,0.500000
588030.SH,C,20251106,20251112,1.348000,1.299000,-0.036350,4,time,0.000000,time,{},{},sideways,0.200000
588190.SH,C,20251106,20251112,1.340000,1.295000,-0.033582,4,time,0.000000,time,{},{},sideways,0.200000
588220.SH,C,20251106,20251112,1.344000,1.298000,-0.034226,4,time,0.000000,time,{},{},sideways,0.200000
561980.SH,C,20251111,20251112,1.966000,1.960000,-0.003052,1,time,0.000000,time,{},{},sideways,0.200000
